name,url,description
Metapod,https://pokeapi.Co/api/v2/pokemon-species/11/,"The shell covering this pokémon’s body is as hard as an iron slab. Metapod does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell. It is waiting for the moment to evolve. At this stage, it can only harden, so it remains motionless to avoid attack. This pokémon is vulnerable to attack while its shell is soft, exposing its weak and tender body. This pokémon is vulnerable to attack while its shell is soft, exposing its weak and tender body. This pokémon is vulnerable to attack while its shell is soft, exposing its weak and tender body. The shell covering this pokémon’s body is as hard as an iron slab. Metapod does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell. Inside the shell, it is soft and weak as it pre\xad pares to evolve. It stays motion\xad less in the shell. A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution. This is its preevolved form. At this stage, it can only harden, so it remains motionless to avoid attack. A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution. Its shell is filled with a thick liquid. All of the cells throughout its body are being rebuilt in preparation for evolution. Its hard shell doesn’t crack a bit even if pikipek pecks at it, but it will tip over, spilling out its insides. Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell. Inside the shell, it is soft and weak as it prepares to evolve. It stays motionless in the shell. Its shell is filled with its soft innards. It doesn’t move much because of the risk it might carelessly spill its innards out. It prepares for evolution by har\xad dening its shell as much as possi\xad ble to protect its soft body. Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell. Its shell is hard, but it’s still just a bug shell. It’s been known to break, so intense battles with it should be avoided. Its shell is as hard as an iron slab. A metapod does not move very much because it is preparing its soft innards for evolution inside the shell. Even though it is encased in a sturdy shell, the body inside is tender. It can’t withstand a harsh attack. Even though it is encased in a sturdy shell, the body inside is tender. It can’t withstand a harsh attack. The shell covering this pokémon’s body is as hard as an iron slab. Metapod does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell. It prepares for evolution by hardening its shell as much as possible to protect its soft body."
Butterfree,https://pokeapi.Co/api/v2/pokemon-species/12/,"It loves the honey of flowers and can locate flower patches that have even tiny amounts of pollen. The wings are protected by rain-repellent dust. As a result, this pokémon can fly about even in rain. It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest. In battle, it flaps its wings at great speed to release highly toxic dust into the air. It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest. Its wings, covered with poisonous powders, repel water. This allows it to fly in the rain. When attacked by other pokémon, it defends itself by scattering its poisonous scales and fluttering its wings. It flits from flower to flower, collecting honey. It can even identify distant flowers in bloom. Close examination of its large eyes reveals that each eye is composed of a myriad of tiny eyes. In battle, it flaps its wings at high speed to release highly toxic dust into the air. Nectar from pretty flowers is its favorite food. In fields of flowers, it has heated battles with cutiefly for territory. Butterfree has a superior ability to search for delicious honey from flowers. It can even search out, extract, and carry honey from flowers that are blooming over six miles from its nest. Water-repellent powder on its wings enables it to collect honey, even in the heaviest of rains. Butterfree has a superior ability to search for delicious honey from flowers. It can even search out, extract, and carry honey from flowers that are blooming over six miles from its nest. Its wings are covered in toxic scales. If it finds bird pokémon going after caterpie, butterfree sprinkles its scales on them to drive them off. The wings are protected by rain-repellent dust. As a result, this pokémon can fly about even in rain. It loves the honey of flowers and can locate flower patches that have even tiny amounts of pollen. It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest. In battle, it flaps its wings at great speed to release highly toxic dust into the air. Water-repellent powder on its wings enables it to collect honey, even in the heav\xad iest of rains. It has a superior ability to search for delicious honey from flowers. It can seek, extract, and carry honey from flowers blooming over six miles away. Its wings, covered with poisonous powder, repel water. This allows it to fly in the rain."
Weedle,https://pokeapi.Co/api/v2/pokemon-species/13/,"Often found in forests, eating leaves. It has a sharp venomous stinger on its head. Beware of the sharp stinger on its head. It hides in grass and bushes where it eats leaves. Weedle has an extremely acute sense of smell. It is capable of distinguishing its favorite kinds of leaves from those it dislikes just by sniffing with its big red proboscis (nose). The barb on top of its head secretes a strong poison. It uses this toxic barb to protect itself. Often found in forests and grasslands. It has a sharp, toxic barb of around two inches on top of its head. Beware of the sharp stinger on its head. It hides in grass and bushes where it eats leaves. Its poison stinger is very powerful. Its bright-colored body is intended to warn off its enemies. Often found in forests, eating leaves. It has a sharp stinger on its head that injects poison. Often found in forests and grasslands. It has a sharp, toxic barb of around two inches on top of its head. Weedle has an extremely acute sense of smell. It is capable of distinguishing its favorite kinds of leaves from those it dislikes just by sniffing with its big red proboscis (nose). Its poison stinger is very powerful. Its bright-colored body is intended to warn off its enemies. It eats its weight in leaves every day. It fends off attackers with the needle on its head. Weedle has an extremely acute sense of smell. It is capable of distinguishing its favorite kinds of leaves from those it dislikes just by sniffing with its big red proboscis (nose). It attacks using a two-inch poison barb on its head. It can usually be found under the leaves it eats. Its poison stinger is very powerful. Its bright-colored body is intended to warn off its enemies. It attacks using a two-inch poison barb on its head. It can usually be found under the leaves it eats. A weedle has an extremely acute sense of smell. It distinguishes its favorite kinds of leaves from those it dislikes by sniffing with its big red proboscis (nose)."
Kakuna,https://pokeapi.Co/api/v2/pokemon-species/14/,"This pokémon is in a temporary stage while making its body. It is almost completely unable to move on its own. It remains virtually immobile while it clings to a tree. However, on the inside, it busily prepares for evolution. This is evident from how hot its shell becomes. Almost incapable of moving, this pokémon can only harden its shell to protect itself when it is in danger. From this form, it will grow into an adult. As its body becomes softer, the external shell hardens. Almost incapable of moving, this pokémon can only harden its shell to protect itself when it is in danger. Although it is a cocoon, it can move a little. It can extend its poison barb if it is attacked. From this form, it will grow into an adult. As its body becomes soft\xad er, the external shell hardens. Able to move only slightly. When endangered, it may stick out its stinger and poison its enemy. While awaiting evolution, it hides from predators under leaves and in nooks of branches. Kakuna remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch. Kakuna remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch. Able to move only slightly. When endangered, it may stick out its stinger and poison its enemy. Although it is a cocoon, it can move a little. It can extend its poison barb if it is attacked. Almost incapable of moving, this pokémon can only harden its shell to protect itself from predators. While awaiting evolution, it hides from predators under leaves and in nooks of branches. Nearly incapable of movement, it leans against stout trees while waiting for its evolution. Kakuna remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch."
Beedrill,https://pokeapi.Co/api/v2/pokemon-species/15/,"May appear in a swarm. Flies at violent speeds, all the while stabbing with the toxic stinger on its rear. Beedrill is extremely territorial. No one should ever approach its nest this is for their own safety. If angered, they will attack in a furious swarm. A beedrill is extremely territorial. For safety reasons, no one should  ever approach its nest. If angered, they will attack in a swarm. It flies at high speed and attacks using  the large venomous stingers on its forelegs and tail. Its best attack involves flying around at high speed, striking with poison needles, then flying off. Flies at high speed and attacks using its large venomous stingers on its forelegs and tail. It uses sharp, poisonous stings to defeat prey, then takes the victim back to its nest for food. It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly. It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly. It has 3 poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly. It has three poison barbs. The barb on its tail secretes the most powerful poison. Beedrill is extremely territorial. No one should ever approach its nest—this is for their own safety. If angered, they will attack in a furious swarm. May appear in a swarm. Flies at violent speeds, all the while stabbing with the toxic stinger on its rear. It can take down any opponent with its powerful poi\xad son stingers. It sometimes attacks in swarms. It can take down any opponent with its powerful poison stingers. It sometimes attacks in swarms. It has three poison barbs. The barb on its tail secretes the most powerful poison."
Pidgey,https://pokeapi.Co/api/v2/pokemon-species/16/,"A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand. It rapidly flaps its wings in the grass, stirring up a dust cloud that drives insect prey out into the open. It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back. Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings. Common in grassy areas and forests, it is very docile and will chase off enemies by flap\xad ping up sand. It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back. Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings. It usually hides in tall grass. Because it dislikes fighting, it protects itself by kicking up sand. Common in grassy areas and forests, it is very docile and will chase off enemies by flapping up sand. Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings. Very docile. If attacked, it will often kick up sand to protect itself rather than fight back. It usually hides in tall grass. Be\xad cause it dislikes fighting, it pro\xad tects itself by kicking up sand. Very docile. If attacked, it will often kick up sand to protect itself rather than fight back. A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand. It has an extremely sharp sense of direction. It can unerringly return home to its nest, however far it may be removed from its familiar surroundings. A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand. Does not like to fight. It hides in tall grass and so on, foraging for food such as small bugs."
Pidgeotto,https://pokeapi.Co/api/v2/pokemon-species/17/,"It slowly flies in a circular pat\xad tern, all the while keeping a sharp lookout for prey. This pokémon flies around, patrolling its large territory. If its living space is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws. It renders its prey immobile using  well-developed claws, then carries the prey more than 60 miles to its nest. The claws on its feet are well developed. It can carry prey such as an exeggcute to its nest over 60 miles away. It immobilizes its prey using welldeveloped claws, then carries the prey more than 60 miles to its nest. This pokémon is full of vitality. It constantly flies around its large territory in search of prey. It has outstanding vision. However high it flies, it is able to distinguish the movements of its prey. It has outstanding vision. However high it flies, it is able to distin\xad guish the move\xad ments of its prey. It flies over its wide territory in search of prey, downing it with its highly developed claws. Very protective of its sprawling territorial area, this pokémon will fiercely peck at any intruder. Pidgeotto claims a large area as its own territory. This pokémon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws. Pidgeotto claims a large area as its own territory. This pokémon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws. Very protective of its sprawling territorial area, this pokémon will fiercely peck at any intruder. Very protective of its sprawling territorial area, this pokémon will fiercely peck at any intruder. The claws on its feet are well developed. It can carry prey such as an exeggcute to its nest over 60 miles away. This pokémon is full of vitality. It constantly flies around its large territory in search of prey. Pidgeotto claims a large area as its own territory. This pokémon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
Pidgeot,https://pokeapi.Co/api/v2/pokemon-species/18/,"This pokémon has a dazzling plumage of beautifully glossy feathers. Many trainers are captivated by the striking beauty of the feathers on its head, compelling them to choose pidgeot as their pokémon. It spreads its gorgeous wings widely to intimidate enemies. It races through the skies at mach-2 speed. This pokémon flies at mach 2 speed, seeking prey. Its large talons are feared as wicked weapons. This pokémon flies at mach 2 speed, seeking prey. Its large talons are feared as wicked weapons. It spreads its beautiful wings wide to frighten its enemies. It can fly at mach 2 speed. Its well-developed chest muscles make it strong enough to whip up a gusty windstorm with just a few flaps. It spreads its gorgeous wings widely to intimidate enemies. It races through the skies at mach-2 speed. Its well-developed chest muscles make it strong enough to whip up a gusty windstorm with just a few flaps. It spreads its beautiful wings wide to frighten its enemies. It can fly at mach 2 speed. When hunting, it skims the surface of water at high speed to pick off unwary prey such as magikarp. When hunting, it skims the surface of water at high speed to pick off unwary prey such as magikarp. This pokémon has gorgeous, glossy feathers. Many trainers are so captivated by the beautiful feathers on its head that they choose pidgeot as their pokémon. By flapping its wings with all its might, pidgeot can make a gust of wind capable of bending tall trees. When hunting, it skims the surface of water at high speed to pick off unwary prey such as magikarp. By flapping its wings with all its might, pidgeot can make a gust of wind capable of bending tall trees. This pokémon has a dazzling plumage of beautifully glossy feathers. Many trainers are captivated by the striking beauty of the feathers on its head, compelling them to choose pidgeot as their pokémon. Its outstanding vision allows it to spot splashing magikarp, even while flying at 3300 feet."
Rattata,https://pokeapi.Co/api/v2/pokemon-species/19/,"Living wherever there is food available, it ceaselessly scavenges for edibles the entire day. Living wherever there is food available, it ceaselessly scav\xad enges for edibles the entire day. This pokémon is common but hazardous. Its sharp incisors can easily cut right through hard wood. It eats anything. Wherever food is available, it will settle down and produce offspring continuously.', 'This pokémon's impressive vital\xad ity allows it to live anywhere. It also multiplies very quickly.', 'its incisors grow continuously throughout its life. If its incisors get too long, this pokémon becomes unable to eat, and it starves to death. Living wherever there is food available, it ceaselessly scavenges for edibles the entire day. A rattata is cautious in the extreme. Even while it is asleep, it constantly moves its ears and listens for danger. It will make its nest anywhere. Rattata is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives—it will make its nest anywhere. Its fangs are long and very sharp. They grow continuously, so it gnaws on hard things to whittle them down. Cautious in the extreme, its hardy vitality lets it live in any kind of environment. It searches for food all day. It gnaws on hard objects to wear down its fangs, which grow constantly during its lifetime. Its incisors continue growing until its death. If its trainer doesn’t offer it a file to gnaw on, it will gnaw on door frames, table legs, and so on. Rattata is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives—it will make its nest anywhere. Will chew on any\xad thing with its fangs. If you see one, it is certain that 40 more live in the area. With their strong capacity for survival, they can live in dirty places without concern. Left unchecked, their numbers multiply rapidly. Bites anything when it attacks. Small and very quick, it is a common sight in many places. Rattata is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives it will make its nest anywhere. It eats anything. Wherever food is available, it will settle down and produce offspring continuously. Its fangs are long and very sharp. They grow continuously, so it gnaws on hard things to whittle them down. Bites anything when it attacks. Small and very quick, it is a common sight in many places. Will chew on anything with its fangs. If you see one, you can be certain that 40 more live in the area."
Raticate,https://pokeapi.Co/api/v2/pokemon-species/20/,"It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls. Raticate’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses. Its whiskers help it to maintain balance. Its fangs never stop growing, so it gnaws to pare them down. It uses its whis\xad kers to maintain its balance. It apparently slows down if they are cut off. A raticate’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses. Its whiskers are essential for maintaining its balance. No matter how friendly you are, it will get angry and bite you if you touch its whiskers. Raticate’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses. People say that it fled from its enemies by using its small webbed hind feet to swim from island to island in alola. Raticate’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses. Its hind feet are webbed. They act as flippers, so it can swim in rivers and hunt for prey. The webs on its hind legs enable it to cross rivers. It searches wide areas for food. It uses its whiskers to maintain its balance. It apparently slows down if they are cut off. Its hind feet are webbed. They act as flippers, so it can swim in rivers and hunt for prey. With its long fangs, this surprisingly violent pokémon can gnaw away even thick concrete with ease. Its whiskers help it to maintain balance. Its fangs never stop grow\xad ing, so it gnaws to pare them down. Gnaws on anything with its tough fangs. It can even topple concrete buildings by gnaw\xad ing on them. Its rear feet have three toes each. They are webbed, enabling it to swim across rivers. Its disposition is far more violent than its looks would suggest. Don’t let your hand get too close to its face, as it could bite your hand clean off. Gnaws on anything with its tough fangs. It can even topple concrete buildings by gnawing on them. Its hind feet are webbed, so it’s a strong swimmer. It can cross rivers and sometimes even oceans. The webs on its hind legs enable it to cross rivers. It search\xad es wide areas for food. It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls."
Spearow,https://pokeapi.Co/api/v2/pokemon-species/21/,"It flaps its short wings to flush out insects from tall grass. It then plucks them with its stubby beak. Eats bugs in grassy areas. It has to flap its short wings at high speed to stay airborne. Very protective of its territory, it flaps its short wings busily to dart around at high speed. Inept at flying high. However, it can fly around very fast to protect its ter\xad ritory. It flaps its small wings busily to fly. Using its beak, it searches in grass for prey. Farmers whose fields are troubled by bug pokémon appreciate spearow for its vigorous appetite and look after it. Eats bugs in grassy areas. It has to flap its short wings at high speed to stay airborne. Very protective of its territory, it flaps its short wings busily to dart around at high speed. Inept at flying high. However, it can fly around very fast to protect its territory. Spearow has a very loud cry that can be heard over half a mile away. If its high, keening cry is heard echoing all around, it is a sign that they are warning each other of danger. Spearow has a very loud cry that can be heard over half a mile away. If its high, keening cry is heard echoing all around, it is a sign that they are warning each other of danger. Its loud cry can be heard over half a mile away. If its high, keening cry is heard echoing all around, it is a sign that they are warning each other of danger. Eats bugs in grassy areas. It has to flap its short wings at high speed to stay airborne. It flaps its short wings to flush out insects from tall grass. It then plucks them with its stubby beak. Its short wings make it inept at flying. It moves about hurriedly and pecks at bug-type pokémon in the tall grass. To protect its territory, it flies around ceaselessly, making highpitched cries. It busily flits around here and there. Even if it is frail, it can be a tough foe that uses mirror move. Its reckless nature leads it to stand up to others—even large pokémon—if it has to protect its territory. Very protective of its territory, it flaps its short wings busily to dart around at high speed. Due to its short wings, it can’t fly long distances. It wanders about restlessly and pecks at bug pokémon."
